"NUTS1","NUTS2","NUTS3","DISTRICT_CODE","Postal_CODE","Dog.Breed","Anzahl","Ref_Date"
"AT1","AT13","AT113",91800,1180,"Fox Terrier glatthaar / Mischling",3,20231201
"AT1","AT13","AT113",91800,1180,"Galgo Espanol",2,20231201
"AT1","AT13","AT113",91800,1180,"Galgo Espanol / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Dalmatiner",1,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Grosspudel Apricot",3,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Klein- oder Mittelpudel",1,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Mischling",7,20231201
"AT1","AT13","AT113",91800,1180,"Golden Retriever / Pudel",1,20231201
"AT1","AT13","AT113",91800,1180,"Gordon Setter",1,20231201
"AT1","AT13","AT113",91800,1180,"Gos d'Atura Catala / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91800,1180,"Greyhound",2,20231201
"AT1","AT13","AT113",91800,1180,"Havaneser",21,20231201
"AT1","AT13","AT113",91800,1180,"Havaneser / Mehrfarbenpudel schwarz-weiss",1,20231201
"AT1","AT13","AT113",91800,1180,"Havaneser / Mischling",7,20231201
"AT1","AT13","AT113",91800,1180,"Havaneser / Zwergpudel Apricot",2,20231201
"AT1","AT13","AT113",91800,1180,"Havaneser / Zwergpudel schwarz aus Mehrfarben",1,20231201
"AT1","AT13","AT113",91800,1180,"Hollandse Smoushond / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Hovawart / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91800,1180,"Irish Red and White Setter / Grosspudel Apricot",1,20231201
"AT1","AT13","AT113",91800,1180,"Irish Soft Coated Wheaten Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Irish Terrier",4,20231201
"AT1","AT13","AT113",91800,1180,"Irish Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Islandhund / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Istrianer Bracke Kurzhaar (Kratkodlaki Gonic) / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Istrianer Bracke Rauhhaar (Ostrodlaki Gonic) / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Italienisches Windspiel",3,20231201
"AT1","AT13","AT113",91800,1180,"Jack Russell Terrier / Beagle Harrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Jack Russell Terrier / Dackel",1,20231201
"AT1","AT13","AT113",91800,1180,"Jack Russell Terrier / Labrador Retriever",2,20231201
"AT1","AT13","AT113",91800,1180,"Jack Russell Terrier / Parson Russell Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Jack Russell Terrier / Shiba",1,20231201
"AT1","AT13","AT113",91800,1180,"King Charles Spaniel",2,20231201
"AT1","AT13","AT113",91800,1180,"Klein- oder Mittelpudel",6,20231201
"AT1","AT13","AT113",91800,1180,"Klein- oder Mittelpudel / Malteser",1,20231201
"AT1","AT13","AT113",91800,1180,"Kleiner Muensterlaender",8,20231201
"AT1","AT13","AT113",91800,1180,"Kleiner Muensterlaender / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Kleinpudel Apricot",1,20231201
"AT1","AT13","AT113",91800,1180,"Kleinspitz Neufarben",1,20231201
"AT1","AT13","AT113",91800,1180,"Kooikerhondje",3,20231201
"AT1","AT13","AT113",91800,1180,"Kurzhaar Dachshund Normal / Mischling",3,20231201
"AT1","AT13","AT113",91800,1180,"Kurzhaar Dachshund Zwerg",2,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / American Cocker Spaniel",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Berner Laufhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Kleinpudel Weiss",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Parson Russell Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Pudelpointer",1,20231201
"AT1","AT13","AT113",91800,1180,"Labrador Retriever / Rhodesian Ridgeback",1,20231201
"AT1","AT13","AT113",91800,1180,"Lagotto romagnolo",15,20231201
"AT1","AT13","AT113",91800,1180,"Langhaar Dachshund Kaninchen",1,20231201
"AT1","AT13","AT113",91800,1180,"Langhaar Dachshund Kaninchen / Kurzhaar Dachshund Kaninchen",1,20231201
"AT1","AT13","AT113",91800,1180,"Langhaar Dachshund Kaninchen / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Langhaar Dachshund Zwerg",1,20231201
"AT1","AT13","AT113",91800,1180,"Leonberger / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Magyar Vizsla Drahthaar",19,20231201
"AT1","AT13","AT113",91800,1180,"Magyar Vizsla Drahthaar / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Magyar Vizsla Drahthaar / Pit Bull Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Magyar Vizsla Kurzhaar / Hannoverscher Schweisshund",1,20231201
"AT1","AT13","AT113",91800,1180,"Malinois",2,20231201
"AT1","AT13","AT113",91800,1180,"Malinois / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Malteser / Kleinpudel Braun",1,20231201
"AT1","AT13","AT113",91800,1180,"Malteser / Pekingese",1,20231201
"AT1","AT13","AT113",91800,1180,"Manchester Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Manchester Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Mastiff",1,20231201
"AT1","AT13","AT113",91800,1180,"Mittelspitz Braun/Schwarz",1,20231201
"AT1","AT13","AT113",91800,1180,"Mops (Carlin) / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Mudi",1,20231201
"AT1","AT13","AT113",91800,1180,"Neufundlaender / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Norfolk Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Oesterreichischer Pinscher",6,20231201
"AT1","AT13","AT113",91800,1180,"Papillon",3,20231201
"AT1","AT13","AT113",91800,1180,"Parson Russell Terrier",13,20231201
"AT1","AT13","AT113",91800,1180,"Pekingese / Mischling",3,20231201
"AT1","AT13","AT113",91800,1180,"Perro de agua Espanol",3,20231201
"AT1","AT13","AT113",91800,1180,"Phalene",1,20231201
"AT1","AT13","AT113",91800,1180,"Pinscher / Deutscher Jagdterrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Pit Bull Terrier",1,20231201
"AT1","AT13","AT113",91800,1180,"Podenco Canario / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Podengo Portugues Rauhhaar Medio",1,20231201
"AT1","AT13","AT113",91800,1180,"Polski Owczarek Podhalanski / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Pudel",12,20231201
"AT1","AT13","AT113",91800,1180,"Pudel / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Puli andersfarbig / Deutsch Kurzhaar",1,20231201
"AT1","AT13","AT113",91800,1180,"Rottweiler",2,20231201
"AT1","AT13","AT113",91800,1180,"Schnauzer pfeffersalz",2,20231201
"AT1","AT13","AT113",91800,1180,"Schnauzer pfeffersalz / Deutscher Pinscher",1,20231201
"AT1","AT13","AT113",91800,1180,"Schnauzer pfeffersalz / Mischling",3,20231201
"AT1","AT13","AT113",91800,1180,"Schnauzer schwarz",1,20231201
"AT1","AT13","AT113",91800,1180,"Shar Pei / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Shetland Sheepdog",7,20231201
"AT1","AT13","AT113",91800,1180,"Shiba / Mischling",2,20231201
"AT1","AT13","AT113",91800,1180,"Shih Tzu",5,20231201
"AT1","AT13","AT113",91800,1180,"Shiloh Shepherd",1,20231201
"AT1","AT13","AT113",91800,1180,"Siberian Husky",10,20231201
"AT1","AT13","AT113",91800,1180,"Spinone Italiano",2,20231201
"AT1","AT13","AT113",91800,1180,"Spinone Italiano / Malteser",1,20231201
"AT1","AT13","AT113",91800,1180,"Srpski Gonic / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Steirische Rauhaarbracke / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Terrier Brasileiro / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Terrier Brasileiro / Pyrenaeen Berghund",1,20231201
"AT1","AT13","AT113",91800,1180,"Tervueren",1,20231201
"AT1","AT13","AT113",91800,1180,"Tibetan Spaniel",1,20231201
"AT1","AT13","AT113",91800,1180,"Tibetan Terrier",3,20231201
"AT1","AT13","AT113",91800,1180,"Tibetan Terrier / Zwergschnauzer pfeffer-salz",1,20231201
"AT1","AT13","AT113",91800,1180,"Tiroler Bracke / Gordon Setter",1,20231201
"AT1","AT13","AT113",91800,1180,"Toypudel Apricot",3,20231201
"AT1","AT13","AT113",91800,1180,"Weimaraner Kurzhaar",6,20231201
"AT1","AT13","AT113",91800,1180,"Weimaraner Kurzhaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91800,1180,"West Highland White Terrier",10,20231201
"AT1","AT13","AT113",91800,1180,"West Highland White Terrier / Mudi",1,20231201
"AT1","AT13","AT113",91800,1180,"Whippet / Magyar Vizsla Kurzhaar",1,20231201
"AT1","AT13","AT113",91800,1180,"Windhund",1,20231201
"AT1","AT13","AT113",91800,1180,"Yorkshire Terrier",20,20231201
"AT1","AT13","AT113",91800,1180,"Yorkshire Terrier / Mischling",4,20231201
"AT1","AT13","AT113",91800,1180,"Yorkshire Terrier / Schnauzer pfeffersalz",1,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpinscher",8,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpinscher / Mischling",6,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpudel Apricot",25,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpudel Apricot / American Cocker Spaniel",1,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpudel Apricot / Malteser",1,20231201
"AT1","AT13","AT113",91800,1180,"Zwergpudel Apricot / Mischling",1,20231201
"AT1","AT13","AT113",91800,1180,"Zwergschnauzer pfeffer-salz",3,20231201
"AT1","AT13","AT113",91800,1180,"Zwergschnauzer schwarz-silber",1,20231201
"AT1","AT13","AT113",91800,1180,"Zwergspitz (Pomeranian) / Collie Langhaar (Rough)",1,20231201
"AT1","AT13","AT113",91900,1190,"Affenpinscher / Afghanischer Windhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Alaskan Malamute",3,20231201
"AT1","AT13","AT113",91900,1190,"American Cocker Spaniel",6,20231201
"AT1","AT13","AT113",91900,1190,"American Cocker Spaniel / Mischling",3,20231201
"AT1","AT13","AT113",91900,1190,"American Cocker Spaniel / Zwergpudel Apricot",3,20231201
"AT1","AT13","AT113",91900,1190,"American Shepherd",1,20231201
"AT1","AT13","AT113",91900,1190,"American Shepherd / Zwergpudel Apricot",1,20231201
"AT1","AT13","AT113",91900,1190,"American Staffordshire Terrier",37,20231201
"AT1","AT13","AT113",91900,1190,"American Staffordshire Terrier / Bulldog",1,20231201
"AT1","AT13","AT113",91900,1190,"Appenzeller Sennenhund",5,20231201
"AT1","AT13","AT113",91900,1190,"Australian Cattledog",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Cattledog / Border Collie",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Kelpie / Appenzeller Sennenhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Kelpie / Beagle",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Shepherd",39,20231201
"AT1","AT13","AT113",91900,1190,"Australian Shepherd / Hovawart",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Shepherd / Magyar Vizsla Drahthaar",1,20231201
"AT1","AT13","AT113",91900,1190,"Australian Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Barsoi",3,20231201
"AT1","AT13","AT113",91900,1190,"Basset Hound",3,20231201
"AT1","AT13","AT113",91900,1190,"Beagle",38,20231201
"AT1","AT13","AT113",91900,1190,"Beagle / Grand Basset griffon vendeen",1,20231201
"AT1","AT13","AT113",91900,1190,"Beagle / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Beagle / Vaestgoetaspets",1,20231201
"AT1","AT13","AT113",91900,1190,"Bedlington Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Berger de Beauce (Beauceron)",1,20231201
"AT1","AT13","AT113",91900,1190,"Berger de Brie (Briard)",3,20231201
"AT1","AT13","AT113",91900,1190,"Berger de Picardie (Berger Picard)",1,20231201
"AT1","AT13","AT113",91900,1190,"Berger de Picardie (Berger Picard) / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Berger des Pyrenees a face rase",2,20231201
"AT1","AT13","AT113",91900,1190,"Berner Sennenhund / Siberian Husky",1,20231201
"AT1","AT13","AT113",91900,1190,"Bichon/Yorkie / Havaneser",1,20231201
"AT1","AT13","AT113",91900,1190,"Bologneser",1,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Australian Shepherd",3,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Eurasier",1,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Fox Terrier glatthaar",1,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Kleiner Muensterlaender",2,20231201
"AT1","AT13","AT113",91900,1190,"Border Collie / Podenco Canario",1,20231201
"AT1","AT13","AT113",91900,1190,"Border Terrier",6,20231201
"AT1","AT13","AT113",91900,1190,"Border Terrier / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Bracco Italiano",1,20231201
"AT1","AT13","AT113",91900,1190,"Bulldog / Mischling",2,20231201
"AT1","AT13","AT113",91900,1190,"Bullmastiff / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Cane Corso Italiano",2,20231201
"AT1","AT13","AT113",91900,1190,"Cao de Agua Portugues (Portug. Wasserhund)",6,20231201
"AT1","AT13","AT113",91900,1190,"Chihuahua Kurzhaar / Belgischer Schaeferhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Chihuahua Kurzhaar / Shih Tzu",1,20231201
"AT1","AT13","AT113",91900,1190,"Chihuahua Kurzhaar / Spitz",1,20231201
"AT1","AT13","AT113",91900,1190,"Chinese Crested Dog hairless",4,20231201
"AT1","AT13","AT113",91900,1190,"Chow-Chow",6,20231201
"AT1","AT13","AT113",91900,1190,"Clumber Spaniel",1,20231201
"AT1","AT13","AT113",91900,1190,"Coban Koepegi (Anatolischer Hirtenhund)",1,20231201
"AT1","AT13","AT113",91900,1190,"Coban Koepegi (Anatolischer Hirtenhund) / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Collie Kurzhaar (Smooth) / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Collie Langhaar (Rough)",10,20231201
"AT1","AT13","AT113",91900,1190,"Collie Langhaar (Rough) / Deutscher Schaeferhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Dackel",23,20231201
"AT1","AT13","AT113",91900,1190,"Dackel / Chihuahua Kurzhaar",2,20231201
"AT1","AT13","AT113",91900,1190,"Dackel / Rauhhaar Dachshund Zwerg",1,20231201
"AT1","AT13","AT113",91900,1190,"Dalmatiner",8,20231201
"AT1","AT13","AT113",91900,1190,"Dalmatiner / Mischling",2,20231201
"AT1","AT13","AT113",91900,1190,"Deutsch Kurzhaar",5,20231201
"AT1","AT13","AT113",91900,1190,"Deutsch Langhaar / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutsche Bracke / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutsche Dogge blau",5,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Boxer gelb",5,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Boxer gelb / Beagle",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Boxer gestromt",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Jagdterrier / Kurzhaar Dachshund Normal",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Black and Tan Coonhound",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Golden Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Mischling",23,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Oesterreichischer Pinscher",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Pinscher",1,20231201
"AT1","AT13","AT113",91900,1190,"Deutscher Schaeferhund / Tiroler Bracke",1,20231201
"AT1","AT13","AT113",91900,1190,"Do-Khyi",1,20231201
"AT1","AT13","AT113",91900,1190,"Dogo Argentino",1,20231201
"AT1","AT13","AT113",91900,1190,"Elo",3,20231201
"AT1","AT13","AT113",91900,1190,"English Cocker Spaniel einfaerbig / Grosspudel Weiss",1,20231201
"AT1","AT13","AT113",91900,1190,"English Cocker Spaniel einfaerbig / Lagotto romagnolo",1,20231201
"AT1","AT13","AT113",91900,1190,"English Cocker Spaniel mehrfaerbig",14,20231201
"AT1","AT13","AT113",91900,1190,"English Pointer / Beagle",1,20231201
"AT1","AT13","AT113",91900,1190,"English Pointer / Mischling",4,20231201
"AT1","AT13","AT113",91900,1190,"English Springer Spaniel",5,20231201
"AT1","AT13","AT113",91900,1190,"English Toy Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Epagneul breton",4,20231201
"AT1","AT13","AT113",91900,1190,"Epagneul breton / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Erdelyi Kopo",2,20231201
"AT1","AT13","AT113",91900,1190,"Erdelyi Kopo / Dackel",1,20231201
"AT1","AT13","AT113",91900,1190,"Eurasier",4,20231201
"AT1","AT13","AT113",91900,1190,"Fox Terrier glatthaar",4,20231201
"AT1","AT13","AT113",91900,1190,"Fox Terrier glatthaar / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Franzoesische Bulldogge / Miniatur Bull Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Galgo Espanol",10,20231201
"AT1","AT13","AT113",91900,1190,"Golden Retriever",76,20231201
"AT1","AT13","AT113",91900,1190,"Golden Retriever / Dackel",1,20231201
"AT1","AT13","AT113",91900,1190,"Golden Retriever / Grosspudel Apricot",3,20231201
"AT1","AT13","AT113",91900,1190,"Golden Retriever / Pudelpointer",1,20231201
"AT1","AT13","AT113",91900,1190,"Grosser Schweizer Sennenhund",1,20231201
"AT1","AT13","AT113",91900,1190,"Grosspudel Apricot",7,20231201
"AT1","AT13","AT113",91900,1190,"Grosspudel Schwarz",4,20231201
"AT1","AT13","AT113",91900,1190,"Grosspudel Schwarz / Irish Soft Coated Wheaten Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Grosspudel Weiss",1,20231201
"AT1","AT13","AT113",91900,1190,"Grosspudel Weiss / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Havaneser / Bichon frise",2,20231201
"AT1","AT13","AT113",91900,1190,"Havaneser / Yorkshire Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Hollaendischer Schaeferhund Kurzhaar / Border Collie",1,20231201
"AT1","AT13","AT113",91900,1190,"Hollaendischer Schaeferhund Kurzhaar / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Hovawart / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Hovawart / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Irish Red and White Setter",2,20231201
"AT1","AT13","AT113",91900,1190,"Irish Soft Coated Wheaten Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Istrianer Bracke Rauhhaar (Ostrodlaki Gonic) / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Italienisches Windspiel / Chihuahua Kurzhaar",1,20231201
"AT1","AT13","AT113",91900,1190,"Jack Russell Terrier",43,20231201
"AT1","AT13","AT113",91900,1190,"Jack Russell Terrier / Basenji",1,20231201
"AT1","AT13","AT113",91900,1190,"Jack Russell Terrier / Chihuahua Kurzhaar",3,20231201
"AT1","AT13","AT113",91900,1190,"Jack Russell Terrier / Labrador Retriever",1,20231201
"AT1","AT13","AT113",91900,1190,"Jack Russell Terrier / Mischling",28,20231201
"AT1","AT13","AT113",91900,1190,"Jagdterrier / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Japanischer Terrier",1,20231201
"AT1","AT13","AT113",91900,1190,"Klein- oder Mittelpudel",5,20231201
"AT1","AT13","AT113",91900,1190,"Klein- oder Mittelpudel / English Cocker Spaniel mehrfaerbig",1,20231201
"AT1","AT13","AT113",91900,1190,"Kleiner Muensterlaender",4,20231201
"AT1","AT13","AT113",91900,1190,"Kleinpudel Weiss",1,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Kaninchen / English Cocker Spaniel einfaer",1,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Kaninchen / Franzoesische Bulldogge",1,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Kaninchen / Mischling",3,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Normal",4,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Normal / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Zwerg",6,20231201
"AT1","AT13","AT113",91900,1190,"Kurzhaar Dachshund Zwerg / Mischling",1,20231201
"AT1","AT13","AT113",91900,1190,"Labradoodle",10,20231201
"AT1","AT13","AT113",91900,1190,"Labrador Retriever / Australian Shepherd",1,20231201
"AT1","AT13","AT113",91900,1190,"Labrador Retriever / Beagle",1,20231201
"AT1","AT13","AT113",91900,1190,"Labrador Retriever / Border Collie",4,20231201
"AT1","AT13","AT113",91900,1190,"Labrador Retriever / Chow-Chow",1,20231201
